genre,rating,Sum of release_year,runtime,title
"Adventure, Kids",PG,1997,98 min,Fairytale: A True Story
"Adventure, Kids, Science Fiction",13+,2014,83 min,Dinosaur Island
"Adventure, Kids, Science Fiction",PG,1985,109 min,Explorers
"Adventure, Science Fiction, Suspense",R,2001,100 min,Replicant
"Adventure, Suspense",13+,2016,106 min,Edge Of Dawn
"Adventure, Suspense",7+,1939,68 min,"Nancy Drew, Reporter"
"Adventure, Western",13+,1975,89 min,Against A Crooked Sky
"Adventure, Western",G,1974,97 min,Seven Alone
Animation,13+,2017,183 min,Cartoon Classics - Vol. 2: 25 Favorite Cartoons - 3 Hours
Animation,13+,2020,3 min,"A Turma do Sextou - A Princesa , o Sapo e a Escolinha"
Animation,13+,2021,56 min,Realm Of The Damned
Animation,13+,2021,95 min,She
Animation,18+,1972,79 min,Fritz the Cat
Animation,7+,2019,70 min,Ogre
Animation,ALL,2021,61 min,Clip: Act 5 - Title 5
Animation,ALL,1996,83 min,Ghost In The Shell 2.0
Animation,G,2000,76 min,A Monkey's Tale
Animation,G,1968,89 min,Thunderbird 6
Animation,PG,2003,81 min,Rugrats Go Wild
"Animation, Anime",16+,1987,49 min,Project A-ko 2: Plot of the Daitokuji Financial Group
"Animation, Anime, Kids",7+,2007,105 min,Pokémon Ranger and the Temple of the Sea
"Animation, Anime, Kids",7+,2020,109 min,Jiang Ziya
"Animation, Anime, Kids",G,2001,73 min,Pokémon 3: The Movie
"Animation, Anime, Kids",G,2000,80 min,Pokémon the Movie 2000
"Animation, Arts, Entertainment, and Culture, Comedy",PG-13,1992,73 min,Bebe's Kids
"Animation, Comedy",13+,2021,54 min,Derpy Bacon & mEGGz
"Animation, Comedy",13+,2020,6 min,A Turma do sextou - A TV ideal
"Animation, Comedy",18+,2016,83 min,Nerdland
"Animation, Comedy",PG,2012,94 min,Gladiators of Rome
"Animation, Comedy, Drama",18+,2020,77 min,Night of the Bear
"Animation, Comedy, Kids",7+,1980,79 min,Animalympics
"Animation, Comedy, Kids",7+,2021,99 min,Boonie Bears: The Big Top Secret
"Animation, Comedy, Kids",7+,2020,99 min,The Donkey King
"Animation, Comedy, Kids",ALL,2021,16 min,Where is Chicky? - Chapter Eight
"Animation, Comedy, Kids",ALL,2021,16 min,Where is Chicky? - Chapter Five
"Animation, Comedy, Kids",ALL,2021,17 min,Where is Chicky? - Chapter Six
"Animation, Comedy, Kids",ALL,2018,32 min,Oddbods - Halloween Special
"Animation, Comedy, Kids",PG,2018,85 min,Sheep & Wolves
"Animation, Comedy, Science Fiction",PG,1992,88 min,Stay Tuned
"Animation, Documentary, Kids",7+,2019,59 min,Supa Strikas - A Goal in One!
"Animation, Documentary, Kids",7+,2019,60 min,"Supa Strikas - Eat, Sleep, Play Soccer"
"Animation, Documentary, Kids",ALL,2019,60 min,Supa Strikas - Born to Play Soccer
"Animation, Documentary, Kids",ALL,2019,60 min,Supa Strikas - Keep Calm and Soccer On
"Animation, Drama",13+,2021,91 min,Chance
"Animation, Drama, Faith and Spirituality",ALL,2000,87 min,The Miracle Maker
"Animation, Drama, Kids",7+,2019,118 min,The Pilgrim's Progress
"Animation, Drama, Kids",7+,2009,60 min,Siva-I
"Animation, Drama, Science Fiction",16+,2009,90 min,Technotise: Edit & I
"Animation, Horror",16+,2021,111 min,The Land Between The Lakes
"Animation, Horror",16+,2020,75 min,Attack Of The Demons
"Animation, Kids",13+,2021,99 min,Toys Storage 2
"Animation, Kids",7+,2019,66 min,Cattle Hill
"Animation, Kids",7+,2010,67 min,Siva-II
"Animation, Kids",7+,2013,74 min,Little Bite In The Big City
"Animation, Kids",7+,2016,77 min,Izzie's Way Home
"Animation, Kids",7+,2009,86 min,A Turtle's Tale: Sammy's Adventures
"Animation, Kids",7+,2021,87 min,Eggs
"Animation, Kids",7+,2020,90 min,Boonie Bears: Blast Into the Past
"Animation, Kids",ALL,2018,17 min,ABC Ice Cream Cones with The LuvBugz  Learn the Alphabet
"Animation, Kids",ALL,2019,17 min,HooplaKidz Nursery Rhyme Time - Part 2
"Animation, Kids",ALL,2020,19 min,Chicky - I love Chicky Valentine's Special Pt.1 - & More Kids Cartoons
"Animation, Kids",ALL,2013,2 min,Monster Truck Word Crusher Part 3
"Animation, Kids",ALL,2019,20 min,Christmas Finger Family And More
"Animation, Kids",ALL,2020,20 min,Pororo Movie - Pororo vs Shark
"Animation, Kids",ALL,2021,20 min,Pororo Musical - Pororo Bugs Adventure
"Animation, Kids",ALL,2020,21 min,Arpo the Robot for All Kids - Frozen Age & More Funny Cartoons for Kids
"Animation, Kids",ALL,2020,22 min,Chicky - I love Chicky Valentine's Special Pt.2 - & More Kids Cartoons
"Animation, Kids",ALL,2019,22 min,Christmas Carols With Elly And Eva
"Animation, Kids",ALL,2020,22 min,Pororo Movie - Pororo & Loopy's Adventure
"Animation, Kids",ALL,2019,22 min,Where is Chicky? - Chapter Four
"Animation, Kids",ALL,2019,22 min,Where is Chicky? - Chapter One
"Animation, Kids",ALL,2019,22 min,Where is Chicky? - Chapter Three
"Animation, Kids",ALL,2019,22 min,Where is Chicky? - Chapter Two
"Animation, Kids",ALL,2020,23 min,Morphle - Mila Loves Morphle Valentine's Special - & more cartoons for kids
"Animation, Kids",ALL,2020,23 min,Morphle - Underwater Kids Cartoons and More Magical Stories
"Animation, Kids",ALL,2019,25 min,Morphle - Magical Cartoons & More Educational Videos for Kids
"Animation, Kids",ALL,2018,25 min,Nursery Rhymes Volume 7 by Little Baby Bum - Halloween Special
"Animation, Kids",ALL,2021,26 min,Royal Enchantimals: A Royal Rescue
"Animation, Kids",ALL,2020,27 min,Morphle - We Love Animals & More Magical Kids Cartoons
"Animation, Kids",ALL,2020,28 min,Go Buster - Buster Grows Vegetables at Home & More Cartoons
"Animation, Kids",ALL,2019,28 min,Morphle - Robot Mila and More Cartoons
"Animation, Kids",ALL,2021,28 min,Noah's Ark
"Animation, Kids",ALL,2020,29 min,"Pinkfong! Super Wheels (Cars, Trucks, Buses and More)"
"Animation, Kids",ALL,2020,30 min,Go Buster - Buster's Race Day & More Kids Stories
"Animation, Kids",ALL,2020,30 min,Morphle - The Return of Orphle & More Kids Cartoons
"Animation, Kids",ALL,2019,31 min,Morphle - Fairytale Adventures & More Cartoons for Kids
"Animation, Kids",ALL,2019,32 min,Mila And Morphle's Awesome Adventures
"Animation, Kids",ALL,2021,33 min,Favourite Nursery Rhymes
"Animation, Kids",ALL,2007,34 min,The Busy Little Engine
"Animation, Kids",ALL,2017,35 min,Fun Animal Songs for Kids by HooplaKidz
"Animation, Kids",ALL,2019,37 min,Christmas Time with Mila and Morphle
"Animation, Kids",ALL,2021,37 min,Cut the Rope: Learn English with Om Nom (Volume 2)
"Animation, Kids",ALL,2019,37 min,Mila and Morphle's Magical Universe
"Animation, Kids",ALL,2019,38 min,Storytime with Mila and Morphle
"Animation, Kids",ALL,2021,41 min,Cut The Rope: Om Nom Stories - Challenging Games
"Animation, Kids",ALL,2019,41 min,Mila and Morphle's Magical Christmas
"Animation, Kids",ALL,2019,41 min,Morphle Non-Dialogue - Mila and Morphle Save the Day
"Animation, Kids",ALL,2017,41 min,Original Kids Song by HooplaKidz
"Animation, Kids",ALL,2021,41 min,Playtime Fun for Kids - LooLoo Kids
"Animation, Kids",ALL,2017,41 min,The Bath Song & More Kids Songs - Super Simple Songs
"Animation, Kids",ALL,2021,42 min,Educational Songs for Kids - LooLoo Kids
"Animation, Kids",ALL,2021,42 min,Learning Animals with Johny - LooLoo Kids
"Animation, Kids",ALL,2019,42 min,Mila and Morphle's Magical Friends
"Animation, Kids",ALL,2019,42 min,Morphle - My Magic Pet Shop & More Animal Cartoons
"Animation, Kids",ALL,2019,42 min,Old MacDonald Had a Farm & More Kids Songs - Super Simple Songs
"Animation, Kids",ALL,2021,42 min,Sing and Learn with Johny - LooLoo Kids
"Animation, Kids",ALL,2021,42 min,We Have Fun Singing and Dancing - LooLoo Kids
"Animation, Kids",ALL,2021,43 min,Cut the Rope: Learn Italian with Om Nom (Volume 1)
"Animation, Kids",ALL,2021,43 min,Cut the Rope: Learn Spanish with Om Nom (Volume 1)
"Animation, Kids",ALL,2020,43 min,Max Steel Team Turbo
"Animation, Kids",ALL,2019,43 min,Morphle - My Magical Storytime & More Cartoons for Kids
"Animation, Kids",ALL,2019,43 min,Morphle Non-Dialogue - In the Magical World of Mila and Morphle
"Animation, Kids",ALL,2019,43 min,Playtime with Mila and Morphle
"Animation, Kids",ALL,2021,43 min,Technoland Musicland
"Animation, Kids",ALL,2019,43 min,The Magical Powers of Morphle
"Animation, Kids",ALL,2021,44 min,Cut The Rope: Om Nom Stories - Cooking and Shopping
"Animation, Kids",ALL,2020,44 min,Enchantimals Secrets of Snowy Valley
"Animation, Kids",ALL,2020,44 min,Enchantimals Spring into Harvest Hills
"Animation, Kids",ALL,2020,44 min,Max Steel Turbo Warriors
"Animation, Kids",ALL,2015,45 min,Lalaloopsy: Band Together
"Animation, Kids",ALL,2020,45 min,Max Steel Turbo Charged
"Animation, Kids",ALL,2019,45 min,Morphle Non-Dialogue - Mila and Morphle's Magical Life
"Animation, Kids",ALL,2019,45 min,"Team Hot Wheels, Build the Epic Race"
"Animation, Kids",ALL,2019,45 min,"Team Hot Wheels, Skills to Thrill"
"Animation, Kids",ALL,2019,46 min,Barbie: Dreamtopia Special (English)
"Animation, Kids",ALL,2019,46 min,Mila and Morphle's Magical Games
"Animation, Kids",ALL,2015,46 min,Nursery Rhymes Volume 3 by Little Baby Bum
"Animation, Kids",ALL,2021,47 min,Cut The Rope: Om Nom Stories - Learning Time
"Animation, Kids",ALL,2021,47 min,Kidloom Songs
"Animation, Kids",ALL,2021,47 min,Steve and Maggie - Spooktacular Special (Vol. 14)
"Animation, Kids",ALL,2019,48 min,Baby Shark & More Kids Songs (Little Treehouse)
"Animation, Kids",ALL,2021,48 min,Cut the Rope: Om Nom Stories - Holiday Specials
"Animation, Kids",ALL,2019,48 min,Magical Tales with Mila and Morphle
"Animation, Kids",ALL,2019,48 min,Mila and Morphle's Magical Friendship
"Animation, Kids",ALL,1999,48 min,We Wish You a Merry Christmas
"Animation, Kids",ALL,2021,49 min,Cut The Rope: Om Nom Stories - Play Time
"Animation, Kids",ALL,2021,49 min,Cut The Rope: Om Nom Stories - Sweet Adventures
"Animation, Kids",ALL,2021,49 min,Lea & Pop - Episodes & Kids Songs
"Animation, Kids",ALL,2019,49 min,Magical Playtime with Mila and Morphle
"Animation, Kids",ALL,2019,49 min,Morphle - My Magic Animals
"Animation, Kids",ALL,2021,49 min,Pinkfong! Baby Shark & More Animal Songs
"Animation, Kids",ALL,2016,49 min,The New Adventures of Peter Rabbit
"Animation, Kids",ALL,2016,49 min,The Night Before Christmas
"Animation, Kids",ALL,2021,50 min,Lea & Pop - Twinkle Twinkle Little Star & More Kids Songs
"Animation, Kids",ALL,2018,50 min,Pocoyo in cinemas: Your First Movie
"Animation, Kids",ALL,2020,50 min,Steve and Maggie - Haunted Halloween Special (Vol. 4)
"Animation, Kids",ALL,2021,51 min,Cut The Rope: Om Nom Stories - Getting Healthy
"Animation, Kids",ALL,2019,51 min,Morphle - Adventures of Mila and Morphle
"Animation, Kids",ALL,2020,51 min,Morphle and Mila Easter Special
"Animation, Kids",ALL,2016,52 min,Camelot
"Animation, Kids",ALL,2021,52 min,Lea & Pop - Baby Shark & More Kids Songs
"Animation, Kids",ALL,2021,52 min,Lea & Pop - Old Macdonald Had a Farm & More Kids Songs
"Animation, Kids",ALL,2019,52 min,Morphle - The Magical World of Mila and Morphle
"Animation, Kids",ALL,2019,52 min,Morphle and Mila Dinosaur Adventures
"Animation, Kids",ALL,2016,52 min,The Christmas Elves
"Animation, Kids",ALL,2021,54 min,Pinkfong! Baby Shark Sing-Along
"Animation, Kids",ALL,2019,58 min,Morphle - Building with Morphle
"Animation, Kids",ALL,2020,58 min,Pinkfong! If Sharks Are Happy
"Animation, Kids",ALL,2012,58 min,The Cat in the Hat Knows a Lot About Christmas
"Animation, Kids",ALL,2017,6 min,Diggers On Site - Learning Diggers Names and Sounds
"Animation, Kids",ALL,2021,61 min,Forrest Fun | Shorts for Kids
"Animation, Kids",ALL,2018,62 min,Bob The Train - Non Stop
"Animation, Kids",ALL,2020,64 min,Max Steel Fusion Tek
"Animation, Kids",ALL,2018,64 min,Pinkfong 50 Best Hits: Baby Shark and More
"Animation, Kids",ALL,2019,65 min,Pinkfong and Baby Shark's Space Adventure
"Animation, Kids",ALL,2017,67 min,Pinkfong! Dinosaur Friends
"Animation, Kids",ALL,2016,73 min,The Adventures of Petey and Friends
"Animation, Kids",ALL,2020,80 min,Blippi and Friends: Halloween Special
"Animation, Kids",ALL,2015,82 min,Jungle Shuffle
"Animation, Kids",ALL,2013,82 min,The Legend of Sarila
"Animation, Kids",ALL,2015,89 min,Minuscule: Valley Of The Lost Ants
"Animation, Kids",ALL,2021,9 min,Christmas Songs for Kids - LooLoo Kids
"Animation, Kids",G,2016,12 min,Baby Pirates - The Golden Statue
"Animation, Kids",G,1996,21 min,Sonic Christmas Blast
"Animation, Kids",G,2021,26 min,Pinkfong! Baby Shark's Ultimate Collection
"Animation, Kids",G,2021,27 min,Pinkfong! Baby Shark in Summer Time
"Animation, Kids",G,2021,29 min,Pinkfong! Summer Vacation
"Animation, Kids",G,2021,47 min,Pinkfong! Summer in Wonderville
"Animation, Kids",G,1998,69 min,Secret of NIMH 2: Timmy to the Rescue
"Animation, Kids",G,1997,74 min,Babes in Toyland (1997)
"Animation, Kids",G,2004,74 min,Clifford's Really Big Movie
"Animation, Kids",G,2007,74 min,Sharkbait
"Animation, Kids",G,1939,75 min,Gulliver's Travels (Edited)
"Animation, Kids",G,2001,75 min,The Trumpet of the Swan
"Animation, Kids",G,2012,80 min,The Reef 2
"Animation, Kids",G,1982,83 min,The Secret of NIMH
"Animation, Kids",G,2014,87 min,Agent Fox
"Animation, Kids",G,1999,89 min,The King & I
